id,user_id,iban,pan,pin,cvv,track1,track2,expiring_date,card_type,card_renewal_flag
CcU-4037,118,US989417765070717936475402,4539772524226,9334,902,%B3220956364419700^QtwlsghDqlotj^8905246183?4,%B8442191012396745=73098244?7,02/25/28,credit,1
CcU-4044,117,US575401483820596394320594,556686 371762 7423,4161,279,%B2798061854541137^IkeyqfpFeglch^5702954919?4,%B5875186348486686=9806405883?3,03/28/28,debit,1
CcU-4051,116,US230459404902103149090936,4539 643 69 6583,5626,578,%B2740721858521348^TtweumlElwsgb^9808904564?7,%B3124944814775761=34035321677?9,07/25/28,credit,1
CcU-4058,115,US775516575891640231602814,533842 4553898680,8620,218,%B6537538165446365^WmstlvhXpcbrq^6904289685?7,%B3132485804383192=2509250492?3,05/28/28,credit,1
CcU-4065,114,US500102773586112798289749,453 28425 45663 249,7800,738,%B3546276261682571^EhatnqvQlnhvz^58055402112?8,%B9142948828992156=7509692570?4,06/27/28,credit,1
CcU-4072,113,US796731912706518412669093,526 82288 83662 623,4558,376,%B9818891126178798^UtqcpcsHdklox^5506600472?4,%B2882827703403325=5103298452?5,05/26/28,credit,1
CcU-4079,112,US817770771867136560763079,543 59449 45541 757,1833,741,%B2650507836471136^QoknaduLbiyxl^89017753?8,%B9546245466947246=65044537770?3,03/27/28,debit,1
CcU-4086,111,US639288337645257982721434,453227 751157 4585,9440,291,%B7545355254165374^JdzdebqPrtoyt^9508792387?7,%B4139806809435815=1306973232?7,05/29/28,credit,1
CcU-4093,110,US240351108213508875317632,3427 813242 45583,4688,893,%B3238857223373653^HuflqyjFkwesc^0610725552?6,%B8767277534971742=76031389800?6,02/26/28,debit,0
CcU-4100,109,US146201998669778177443411,3728 223277 76753,3676,571,%B5527511153146692^NyhrhehNpxcte^75106639404?5,%B8332523745408812=2708116430?3,02/27/28,debit,1
CcU-4107,108,US281913169014183800038760,3484 346723 58533,5757,946,%B3022545666562312^TkrrpivSpmxva^81084236?9,%B2342642389462101=7311119702?7,09/25/28,debit,1
CcU-4114,107,US605593040044615194394177,512331 2837574483,3928,548,%B3953443856442633^QnkkxuhJcksxv^01077622?2,%B1163457990342931=83083765?4,12/26/28,premium_credit,1
CcU-4121,106,US214723378268132738003229,348328885683457,1657,311,%B5766837413501194^FulskbjMknbjk^87101905?4,%B1782766327812935=6107375348?3,10/28/28,credit,1
CcU-4128,105,US137079218445366850898460,531 84477 67369 689,9543,493,%B1137461485350515^XwzkjucStcnhh^7906382933? ,%B3168257771814865=7308836410?4,02/25/28,debit,1
CcU-4135,104,US985359628701198880628720,342656568883952,7949,702,%B4253574111215564^BicekgfAosulo^3011433157?4,%B1385722467458118=11091701?6,05/26/28,debit,1
CcU-4142,103,US285593195945686394584461,373527374237224,9253,997,%B7708767525077352^KqmoyyqYnwjwe^56127421?8,%B5937062110228451=71014336?7,03/28/28,debit,1
CcU-4149,102,US711254411026468510098553,4539936624499831,5459,477,%B3283292261363021^XrivrqxKmuerd^90039597?6,%B6285782227347801=6512516975? ,12/25/28,debit,1
CcU-4156,101,US392275680184308838904034,471688 264545 8288,6064,990,%B2251761666435859^SuhjmwxOxmxog^08045074620?5,%B9147287223341758=4108692863?4,03/25/28,premium_credit,1
CcU-4163,100,US622904113336079895359650,4556 776 96 5734,7098,953,%B8157441949696177^WgtetroNyctim^3511351446?6,%B6742379644653824=1808987969?7,11/26/28,premium_credit,1
CcU-4170,99,US348395647274051682933324,3487 517469 44737,3568,805,%B4977764256135850^XscfwvnIxgxyf^7510650330?6,%B3727668581213605=58059132?6,10/25/28,credit,1
CcU-4177,98,US938916464570040298657753,373956257411822,9267,304,%B2345165269524308^QetxifxQvgyrv^53067963?7,%B7880848469681777=06043431?1,02/26/28,premium_credit,1
CcU-4184,97,US191508560744566408583123,3757 268529 84889,3305,348,%B4838246660131885^WgnnwobYrjpie^7909261331?8,%B6574125442743756=01081485997?5,12/27/28,credit,1
CcU-4191,96,US445364482934067582148009,4633651727248,9911,640,%B6987988216811704^BpyjgbpDtoecr^08064827?2,%B4656138393178448=48024474?3,08/28/28,credit,1
CcU-4198,95,US907730654357528234199151,471 69767 74983 544,7564,787,%B2158691923532611^FrpfdqrUjdxgu^7003308578?3,%B8618056896371474=22095802433? ,06/26/28,credit,1
CcU-4205,94,US450950742400388023162002,537441 4887327535,1907,466,%B4532217414447203^HjoieflVconyy^6904519837?1,%B1773600326367533=74059974144?6,10/26/28,debit,1
CcU-4212,93,US257679568581115127738707,517964 861324 5258,9992,951,%B8671117375982580^OcuiysqSshhob^96032758?6,%B9343195233862163=9608809183?8,05/26/28,credit,1
CcU-4219,92,US143956937785316922231429,4916521244969,6190,374,%B8552907120277656^XronyxkDqojpp^1501220300?3,%B2992337113376927=16088917021?5,09/25/28,debit,1
CcU-4226,91,US688955298342477750959687,492924 3966325775,3580,659,%B3931076457916566^SxgmystUyukyc^4208351929?7,%B6308236456246332=6008746904?6,02/26/28,credit,1
CcU-4233,90,US950151939257514585940944,349284173298327,7910,380,%B8133538912701851^JofkbflSuermf^32055207?9,%B2211149249773016=65108706?8,02/27/28,credit,1
CcU-4240,89,US674537813778208022806160,343482733331820,4428,165,%B4887316434666823^TfffpnsGxwlbd^62029898271?7,%B7403334583355778=82024338842?9,07/27/28,debit,1
CcU-4247,88,US221272087374209453626060,5122584253556449,2803,451,%B3621727717238756^VlpxfduQvcvgc^7203933807?2,%B5151369827776581=5304713662?1,10/27/28,premium_credit,1
CcU-4254,87,US731130313388046341269630,542585 4594298827,3535,150,%B5868706813128165^TejujqgLcqsst^9909559160?6,%B5566455351834699=1609296633?7,10/25/28,debit,1
CcU-4261,86,US335688949225062466802871,4716 5331 5225 2735,2203,258,%B5740935273627661^HlnkxpcXqcqzm^9403681207?8,%B5763354701833115=41012952?7,11/25/28,debit,1
CcU-4268,85,US328358402829134668717742,5182647149891853,3855,130,%B5827507612178537^GjtujmsPfclbe^87031641?2,%B5267554940262574=69013213745?4,07/25/28,debit,1
CcU-4275,84,US485897243049603587129462,448 59926 15713 833,6420,468,%B7484582116791157^QtpvtnnMhrybn^7402500495?6,%B4522554235494353=2003462295?2,05/29/28,credit,1
CcU-4282,83,US533781835637970792497533,3779 817833 37651,7841,330,%B5084324546067885^FoysyjsDydufq^65084128?1,%B5534688248423461=3104601186?2,11/27/28,premium_credit,1
CcU-4289,82,US109767375276943092177443,557488 568223 6518,1424,319,%B7647053137378507^MsdqppkXklhhq^9209434381?9,%B9813481644728016=11077541?2,05/29/28,credit,1
CcU-4296,81,US683282713041001485327203,3774 962276 33714,4122,443,%B4639056035337698^MeqlgmzCdrdpz^60079416?6,%B4362372588193715=3311493576?2,04/28/28,prepaid,1
CcU-4303,80,US494477380444782872131341,3427 495828 22724,5972,604,%B9481821615481275^NkgcvsnQvhmph^79113125?3,%B3626729469366351=36066995?3,12/24/28,credit,1
CcU-4310,79,US291211565587754816563861,3425 589947 37358,3109,291,%B6759448331367563^QsohtdvNwgich^9407783876?4,%B6314028082541088=4802393901?5,01/26/28,prepaid,1
CcU-4317,78,US712047681775217534488771,491637 9834296569,3842,642,%B4690183144317851^UdeylmvCdzsgr^9003210953?1,%B6742961824137192=6510892589? ,01/27/28,premium_credit,1
CcU-4324,77,US446754700029554641306333,548381 497234 7694,7811,822,%B2940847985366779^MwtmtglZhxfey^7406499364?6,%B2184914896545804=1509738572?2,05/28/28,prepaid,1
CcU-4331,76,US203575593865015040264900,3785 952493 68487,7606,377,%B3937644942464445^YsbpszlGfefis^04054117616?6,%B4761852332580963=34021897?5,01/28/28,debit,1
CcU-4338,75,US395293329548828230481391,479 13433 42278 329,4232,865,%B2972234242695317^OcdkpbnEadtqf^9109470265?6,%B9738366765360077=16121797?8,03/28/28,credit,1
CcU-4345,74,US705564502844716864536032,3762 911284 78975,5552,514,%B8525148983214623^KalgesaJwqsth^7507215361?8,%B6743114647215258=75049296? ,09/25/28,credit,1
CcU-4352,73,US210186510161276836016159,521 57929 38862 722,7982,282,%B8438539536516848^GehfltcHijkmq^25111136?8,%B2619932929762910=73091712112?6,08/25/28,debit,1
CcU-4359,72,US444960784573197145455228,5558 8675 3467 2892,6718,224,%B7663852732163643^GxqonvtYpgohh^90127936456?5,%B4545182137752206=73125628?5,01/26/28,debit,0
CcU-4366,71,US399930541502325304487747,346585482855422,6375,349,%B8676743439786631^SevbeulLxhqqk^3401237666?1,%B9864694085664765=4906992278?3,07/25/28,credit,1
CcU-4373,70,US267287153259819994536161,491673 846381 7575,7674,321,%B2124646343640132^DbwenmhFubrae^74042937614?3,%B7738977678822066=95087154?8,07/28/28,debit,1
CcU-4380,69,US267038495240751338842057,554456 4937879326,3190,325,%B2364361814568771^VfoponcQkidmd^98046497?4,%B4177489335423933=9808579720?3,12/25/28,debit,1
CcU-4387,68,US156121577087885207926952,5224 7471 9335 6850,6810,735,%B8774142060813284^DkmqwyyPusggp^8609977452?8,%B3057283311281724=6012774688?4,07/29/28,debit,1
CcU-4394,67,US100743088489867039938299,448 53887 88766 825,5960,931,%B6256214242640333^SptmuldSghutm^2706774664?5,%B4656861666365521=20129926926?4,09/29/28,credit,1
CcU-4401,66,US924638552994953246510445,5488857588723472,7165,913,%B1534557758767505^LewzfpiPvzhmu^72036277?4,%B2818330497204547=5909574795?1,12/25/28,debit,1
CcU-4408,65,US213391752027323313830004,377867313281636,5401,227,%B3827767733242811^UqpqlvsKjhsmu^0809232433?1,%B8268423112987242=85025816?7,03/25/28,credit,1
CcU-4415,64,US895809577249308411630416,3748 648746 49239,2145,221,%B2840656282563957^XqmmsxoFqacqb^95077544610?6,%B9368884322546575=27037134739?7,10/25/28,credit,1
CcU-4422,63,US321576818326441553467542,3741 529436 82138,2135,781,%B2353789338181375^GdokyxsHghogp^32037647226?6,%B5696299245733541=85052815290? ,12/27/28,debit,1
CcU-4429,62,US249933724418388188158316,342834817654827,9690,765,%B4493400554728587^DoopymcUbnvun^8510467359?2,%B6217244547719443=17089667?8,02/29/28,debit,1
CcU-4436,61,US493032694211477413659641,3476 295845 56451,8975,606,%B4258622442263584^FcvcgrePhxhrd^7111625844?4,%B7368558289639723=2806772317?8,11/26/28,premium_credit,1
CcU-4443,60,US811762363860038340133955,491 65266 67312 570,2283,141,%B2759365205699185^PrestnmOyhkwu^4908858595?2,%B8464736876528474=39087154437?3,01/25/28,credit,1
CcU-4450,59,US890533082490720950243652,491 63321 35675 379,3978,672,%B3187103836894373^BpwmoliGbykoh^1609408914?3,%B6757546553788090=37053424170?9,01/26/28,debit,1
CcU-4457,58,US746017010465557496289252,3758 893912 84425,1715,931,%B2346156768530141^TdowykbDqlyav^2905453581?3,%B4014044764544113=82036091915?2,02/26/28,prepaid,1
CcU-4464,57,US278726343863716075488288,446157 5546574669,6717,250,%B5840367572873582^AbxzrckIdjdyp^9511446648?6,%B2461466471765558=02099784649?4,02/25/28,prepaid,1
CcU-4471,56,US233435173724262781264961,3477 376225 51465,4959,234,%B3269409974626884^GskavulMihhqw^08028292?4,%B2470558752786016=47017055?2,07/28/28,debit,1
CcU-4478,55,US850470666021414436951368,5451685219226844,3161,939,%B9453762951691116^AnacgmqVhjhku^48101312?4,%B2671336378147588=24125621?3,01/25/28,debit,1
CcU-4485,54,US126596859223997987913317,3443 989324 57829,6206,963,%B6777498848349615^VjkqhtjJvbqxv^1102519248?4,%B2553542805713742=37043914076?3,08/25/28,credit,1
CcU-4492,53,US432242326293118009021248,5494485246476242,1606,508,%B9235255577195119^NcgoftcUnxgrx^74019701?2,%B8868932357968634=3606794273?5,06/28/28,credit,1
CcU-4499,52,US805265640226243360672235,527 75588 27196 562,4302,639,%B5135698538571552^EqrblpjWutlan^70128425?8,%B5771522688864233=20119879619?5,01/28/28,credit,1
CcU-4506,51,US736100954092688520291474,377866463541856,7038,118,%B9773211812701913^RnupfevRwctsg^33079035?4,%B4858131516288535=49066924?6,12/29/28,debit,1
CcU-4513,50,US714946776210582488631130,532787 5824467386,1146,847,%B4488523265222877^HoprqffYcmtde^61083055049?7,%B4055943798055627=7011892768?3,07/26/28,premium_credit,1
CcU-4520,49,US535648113330348224952097,4716 7284 4346 4665,9548,556,%B3188501052950243^PkppmpwLbwndf^56083675282?9,%B7973387641834341=5910372985?8,06/29/28,debit,1
CcU-4527,48,US483851628570152054854000,5233822643465574,2635,573,%B8287385340571781^BevlnnuSllewr^26108585?4,%B5129587636786435=0806224275?3,04/26/28,credit,1
CcU-4534,47,US944377431642889702131703,374615172136380,3746,956,%B2335679348811832^FexjdeiYumufm^34074878?2,%B2326662194567625=32037108359?8,11/24/28,premium_credit,1
CcU-4541,46,US788111972997693675524914,453 97739 96445 724,8963,269,%B9146874356366655^MlovddsHqpytd^12054798246?2,%B3043454348345954=63078644508?2,02/27/28,debit,1
CcU-4548,45,US345835890703236889090832,372445517264156,2813,879,%B7828627118554697^RivvfvdSftrlq^5805150611?2,%B3062172681317506=1112649234?1,11/25/28,debit,1
CcU-4555,44,US436977680124337760930422,512549 6577286826,4144,250,%B7588348085311767^JwqeyoyBntnze^84043759475?3,%B4742330214937640=20011621499?7,01/28/28,credit,1
CcU-4562,43,US251587713707275610523821,343266869577557,5732,570,%B4164487399836253^EdeuqcoXosvjg^2003601480?3,%B2549416652378182=3809337350?2,05/27/28,prepaid,1
CcU-4569,42,US106661697714585959958960,3744 663534 34891,4318,836,%B7184507915161853^CxwljtmDogbcn^10119919568?4,%B7147525387820862=3105358888?4,11/28/28,credit,1
CcU-4576,41,US602662108928395695055429,4532 573 68 7334,9888,140,%B5747615797051046^TdctfyhKmotij^1706905653?1,%B2663427980148723=60046728?9,02/28/28,debit,1
CcU-4583,40,US152269685690616284671065,527 46161 75318 130,3024,563,%B8476010131867577^JnhmghfKuchcl^7305377309?4,%B4566497243417477=4104169944?8,08/28/28,debit,1
CcU-4590,39,US242583505283635619575130,3443 187254 34777,1669,147,%B4276625869227617^FxdonqdHiwqku^66124059620?8,%B3139727492060028=93102623628?7,02/25/28,credit,1
CcU-4597,38,US714774754343027662857723,3754 737136 28831,5882,284,%B8325162927157354^PnscvjtCmbvdp^02122107? ,%B4535569051780346=9005726945?1,10/25/28,debit,1
CcU-4604,37,US116143816660714146543770,544734 7842782720,7169,619,%B9758799286251202^AdvmsmgTdiicj^28034197?3,%B5097887830188358=21059757?4,11/26/28,credit,1
CcU-4611,36,US139736640936417171430792,374238243234835,4050,882,%B2201893104284396^AdhikxbEbwejv^18078779977?6,%B5636588295618834=0104912196?9,03/25/28,debit,1
CcU-4618,35,US319357633494079422364044,5267481137212858,1606,377,%B8828657314323465^XjmdjtpWflhvx^85045208?9,%B8554316164555419=3512276397?1,04/25/28,credit,1
CcU-4625,34,US891130602965647530153266,5298 3644 7749 2491,5500,351,%B6658376545441924^PwfhtiiDjgytd^18044779097?1,%B3046665858069468=0010492741?7,11/28/28,debit,1
CcU-4632,33,US250969022919435136020189,448 55874 86627 789,7878,763,%B7104016767085744^FuyvvrmVecmfh^1303738906? ,%B6884647647728275=3804623634?1,11/26/28,credit,1
CcU-4639,32,US513372315835315636721419,373693321855284,6606,367,%B9056573361288784^JbrtsfsOdkeic^62065242706?1,%B4361611864093882=6809807423?5,12/24/28,debit,1
CcU-4646,31,US525753210114803969272714,4485 8278 9259 2981,1686,987,%B4539812337700467^TmkqcvfZodgwy^9006637665? ,%B5287310982186573=98037217?6,01/25/28,debit,1
CcU-4653,30,US954985100616039349061178,4716 862 33 7962,3850,916,%B4361244634514336^RoxuploYrlptk^77112033?9,%B5518426241563514=0409429237?2,09/25/28,debit,1
CcU-4660,29,US906728332780103966543769,492948 3588749370,3290,114,%B9145084864476761^GpudkkcDdxfdg^22048431152?7,%B6808334883876450=69088007022?6,11/26/28,credit,1
CcU-4667,28,US647514450724629546921323,3745 466677 72837,2301,738,%B2182338028548468^ZkodeyjDjuvlq^88071675570?8,%B5411887395854896=24097709?8,05/29/28,credit,1
CcU-4674,27,US136462625759248758189958,3437 391826 27572,4022,581,%B7445387416285435^DhpdsepMtxmfd^7011862696?3,%B5853473685126705=69076775809?6,06/29/28,debit,1
CcU-4681,26,US321109135666342079689344,448 57826 38974 722,6486,707,%B4464239986715867^WqudxmhTmmpyr^3409958728?6,%B8411745518864116=7908797861?8,04/27/28,debit,1
CcU-4688,25,US287609598608283876383053,347635882232257,3159,350,%B4387334195135200^XtjxkevUuebfj^4310620898?3,%B2377266149440523=2308872278?8,01/26/28,credit,0
CcU-4695,24,US578524775440135607083658,376558773427717,8297,734,%B5161732511638438^LsdpymuVboenf^0809785276?8,%B2636487003858134=2203577436?7,11/28/28,debit,1
CcU-4702,23,US876460980470616685366318,348642676875332,3880,445,%B5294537108705095^QacobchVehfcr^68035066?8,%B8314328586292262=7308427709? ,11/25/28,debit,1
CcU-4709,22,US544089749599759326160948,453233 846716 4597,4796,233,%B6307504368234301^UbdrkphEdzdsw^5911555985?5,%B5746230625815227=59038128?1,11/25/28,debit,1
CcU-4716,21,US650788736065407900277647,546684 833417 5543,4252,997,%B1134886718536553^RxtoffmBfsheo^01091865?3,%B8184214222898953=54066769354?1,08/25/28,debit,1
CcU-4723,20,US763046018461666481317084,3414 376437 29598,7936,243,%B3808628590171653^XljvtazIstgbb^36069746?1,%B7585847930700765=40064945?7,05/28/28,debit,1
CcU-4730,19,US903027118440575631058941,373396765877539,5988,988,%B7256344964264366^FwonynuXxhqne^79113467?2,%B7766755436329855=8412543147?4,03/25/28,debit,1
CcU-4737,18,US957869770816994300207291,3426 555216 37521,9048,509,%B6474275681960977^LtefunxBngqkj^0511605128?2,%B3417262078136365=80061172913?6,09/29/28,debit,1
CcU-4744,17,US443115483401244392805693,5256255735951122,6209,606,%B6062718174617606^UfbirjnIdajvd^11045975?4,%B5225313184436348=6311787663?7,11/25/28,credit,1
CcU-4751,16,US749860649687517376371856,3436 372241 88142,6392,760,%B2781782494382801^SitqnkuGipxgs^19062241746?2,%B4699147227475326=35064445? ,11/25/28,prepaid,1
CcU-4758,15,US466084269799266398004298,378486693428441,5241,571,%B2558446687136763^TdprmluFllanp^5511477222?5,%B2852157356984972=3605497233?8,12/26/28,credit,1
CcU-4765,14,US343844871609821332143471,448 51353 39347 393,1667,153,%B2794354072675355^IsvaafeBjukgf^3905761784?7,%B5817571788647481=5503923892?5,11/29/28,debit,1
CcU-4772,13,US404174992639597017698175,455 63485 32288 611,1201,552,%B8429847712626185^XgyktdaBqghji^50042094873?1,%B7561542986052342=16022024?9,12/29/28,credit,1
CcU-4779,12,US716853403928532374047312,513 92416 26288 645,8788,131,%B4791103447264101^ItpdwnsPwkhvv^2512313525?4,%B5213223695789136=50017703?7,02/26/28,debit,1
CcU-4786,11,US224293722799669169926377,557 97688 75435 755,9002,199,%B6302122225387488^GilibwoHnilso^9811821243?5,%B4973370588330241=7905565576?7,03/28/28,credit,1
CcU-4793,10,US793101694821316957413013,471662 767641 7624,7216,848,%B7755121567434815^PfzygoiMkrjql^8602212204?1,%B7412375289135315=3904360375?5,03/28/28,credit,1
CcU-4800,9,US869189774258767354172478,5455 7952 5528 3322,3745,886,%B6267823435548784^HrfdddcLhnrap^51114661494?7,%B1811225531223836=1204762463?8,10/26/28,credit,1
CcU-4807,8,US211667740332724155770419,4539 4326 8269 4216,8596,626,%B8875994714521289^BdmgotvEiicnz^3602201929?8,%B2436382423563134=4107745914?5,05/27/28,credit,1
CcU-4814,7,US117075752749465862489107,374471619343357,8790,124,%B7721393967157957^AdlwfddGdtmcq^41022188?6,%B6168514385624483=94081315?2,04/26/28,credit,1
CcU-4821,6,US356620313710296556722976,453987 7873842836,9000,867,%B4662497837622681^PswpvvvQntnth^67027185?3,%B4538665274571178=1909171131?1,02/25/28,debit,1
CcU-4828,5,US395705125135455784555130,4485252735942,2789,942,%B7763464626517588^KmqoxvwFiovcv^5003339322?4,%B4651147303850314=2105859161?2,09/27/28,credit,1
CcU-4835,4,US800515527363054887617259,3723 677744 22550,1149,680,%B6221188915952608^EnfmdemGugvnr^58053479562?5,%B8187762874317668=9107919781?6,07/26/28,premium_credit,1
CcU-4842,3,US794318663451333666614914,3774 636724 83250,4655,750,%B2216216733758821^CsszvisPjqcfh^95081856902?1,%B2517312164209886=54047891?9,11/24/28,debit,1
CcU-4849,2,US405439876088562460048604,5223363813491514,9992,779,%B8844154447682199^JunfxuiCzhsrj^3805344275?5,%B2623983651705584=0207551226?9,03/25/28,credit,1
CcU-4856,1,US919482036014803244914849,349528235713651,9086,974,%B4251431580521172^BjkklirXqdide^2001250289?6,%B8171116145537298=7502852926?7,07/28/28,premium_credit,1
CcS-4857,276,ES415679416676968711699208,2314242385113924,1819,467,%B2314242385113924^LWCBUDLWCBUD^2206000000000000000?,%B2314242385113924=2410101518363164?,09/25/28,debit,1
CcS-4858,277,NL252053037609851262242244,6582720299715533,3964,817,%B6582720299715533^TIQMVITIQMVI^2404000000000000000?,%B6582720299715533=2411101104546272?,12/28/28,debit,0
